Año,Mes,Día,T,H,PP
2016.0,10.0,20.0,17.4,50.0,0
2016.0,10.0,21.0,16.2,57.0,0
2016.0,10.0,25.0,16.1,55.0,0
2016.0,10.0,26.0,15.2,53.0,0
2016.0,10.0,27.0,14.9,56.0,0
2016.0,10.0,31.0,15.7,63.0,0
2016.0,10.0,1.0,20.5,82.0,0
2016.0,10.0,4.0,21.7,84.0,1
2016.0,10.0,5.0,21.0,85.0,0
2016.0,10.0,11.0,20.8,66.0,0
2016.0,10.0,12.0,23.0,77.0,0
2016.0,10.0,13.0,23.7,67.0,0
2016.0,10.0,19.0,22.7,43.0,0
2016.0,10.0,20.0,21.5,46.0,0
2016.0,10.0,21.0,17.7,62.0,0
2016.0,10.0,27.0,18.6,56.0,0
2016.0,10.0,29.0,18.8,48.0,0
2016.0,10.0,1.0,18.4,78.0,0
2016.0,10.0,2.0,20.2,75.0,0
2016.0,10.0,3.0,19.8,68.0,1
2016.0,10.0,7.0,18.9,67.0,0
2016.0,10.0,8.0,19.0,64.0,0
2016.0,10.0,9.0,19.2,68.0,0
2016.0,10.0,13.0,21.3,65.0,0
2016.0,10.0,14.0,20.1,64.0,0
2016.0,10.0,15.0,18.4,79.0,0
2016.0,10.0,19.0,19.0,70.0,0
2016.0,10.0,20.0,17.1,70.0,0
2016.0,10.0,21.0,18.6,64.0,0
2016.0,10.0,25.0,18.7,70.0,0
2016.0,10.0,26.0,17.7,60.0,0
2016.0,10.0,27.0,16.6,69.0,0
2016.0,10.0,31.0,16.1,76.0,0
2016.0,10.0,1.0,17.9,75.0,0
2016.0,10.0,2.0,18.9,75.0,0
2016.0,10.0,3.0,17.7,83.0,0
2016.0,10.0,7.0,17.9,69.0,0
2016.0,10.0,8.0,19.1,61.0,0
2016.0,10.0,9.0,17.7,71.0,0
2016.0,10.0,13.0,18.9,65.0,0
2016.0,10.0,14.0,18.4,64.0,0
2016.0,10.0,15.0,16.9,75.0,0
2016.0,10.0,19.0,16.9,66.0,0
2016.0,10.0,20.0,14.2,71.0,0
2016.0,10.0,21.0,18.4,59.0,0
2016.0,10.0,25.0,17.6,59.0,0
2016.0,10.0,26.0,15.7,60.0,0
2016.0,10.0,27.0,15.7,58.0,0
2016.0,10.0,31.0,15.1,68.0,0
2016.0,11.0,1.0,18.4,68.0,0
2016.0,11.0,2.0,19.1,67.0,0
2016.0,11.0,3.0,20.3,64.0,0
2016.0,11.0,7.0,20.0,73.0,0
2016.0,11.0,8.0,20.6,68.0,0
2016.0,11.0,9.0,18.8,78.0,1
2016.0,11.0,14.0,16.9,91.0,1
2016.0,11.0,15.0,17.3,85.0,0
2016.0,11.0,16.0,18.8,68.0,0
2016.0,11.0,20.0,16.6,68.0,0
2016.0,11.0,21.0,12.9,78.0,0
2016.0,11.0,22.0,15.3,70.0,0
2016.0,11.0,26.0,17.2,63.0,0
2016.0,11.0,27.0,15.8,68.0,0
2016.0,11.0,28.0,13.6,83.0,0
2016.0,11.0,1.0,18.7,52.0,0
2016.0,11.0,2.0,20.5,52.0,0
2016.0,11.0,3.0,17.8,64.0,0
2016.0,11.0,7.0,19.1,66.0,0
2016.0,11.0,8.0,19.3,61.0,0
2016.0,11.0,9.0,18.4,67.0,0
2016.0,11.0,14.0,16.4,84.0,0
2016.0,11.0,15.0,17.1,70.0,0
2016.0,11.0,16.0,18.6,57.0,0
2016.0,11.0,20.0,16.4,53.0,0
2016.0,11.0,21.0,15.0,60.0,0
2016.0,11.0,22.0,15.1,56.0,0
2016.0,11.0,26.0,14.8,55.0,0
2016.0,11.0,27.0,14.3,59.0,0
2016.0,11.0,28.0,16.3,50.0,0
2016.0,11.0,1.0,16.1,60.0,0
2016.0,11.0,2.0,17.3,59.0,0
2016.0,11.0,3.0,16.1,66.0,0
2016.0,11.0,7.0,17.9,49.0,0
2016.0,11.0,8.0,16.6,56.0,0
2016.0,11.0,9.0,13.2,82.0,0
2016.0,11.0,14.0,14.2,70.0,0
2016.0,11.0,15.0,16.4,63.0,0
2016.0,11.0,16.0,13.8,76.0,0
2016.0,11.0,20.0,12.4,62.0,0
2016.0,11.0,21.0,12.9,57.0,0
2016.0,11.0,22.0,14.1,50.0,0
2016.0,11.0,26.0,12.4,56.0,0
2016.0,11.0,27.0,13.1,61.0,0
2016.0,11.0,28.0,16.7,45.0,0
2016.0,11.0,1.0,20.9,52.0,0
2016.0,11.0,2.0,22.9,46.0,1
2016.0,11.0,3.0,22.0,52.0,0
2016.0,11.0,9.0,15.7,74.0,1
2016.0,11.0,10.0,14.4,78.0,1
2016.0,11.0,12.0,15.7,79.0,0
2016.0,11.0,18.0,20.1,55.0,1
2016.0,11.0,19.0,16.5,60.0,0
2016.0,11.0,22.0,18.7,54.0,0
2016.0,11.0,29.0,19.1,51.0,0
2016.0,11.0,30.0,19.7,57.0,0
2016.0,11.0,1.0,16.2,72.0,1
2016.0,11.0,2.0,16.8,77.0,0
2016.0,11.0,3.0,19.3,64.0,0
2016.0,11.0,7.0,19.9,69.0,0
2016.0,11.0,8.0,19.4,73.0,0
2016.0,11.0,9.0,15.3,87.0,1
2016.0,11.0,14.0,16.3,84.0,0
2016.0,11.0,15.0,18.0,75.0,0
2016.0,11.0,16.0,16.0,79.0,0
2016.0,11.0,20.0,14.9,73.0,0
2016.0,11.0,21.0,16.8,65.0,0
2016.0,11.0,22.0,16.2,63.0,0
2016.0,11.0,26.0,15.1,68.0,0
2016.0,11.0,27.0,15.0,67.0,0
2016.0,11.0,28.0,19.0,55.0,0
2016.0,11.0,1.0,15.7,65.0,0
2016.0,11.0,2.0,16.2,67.0,0
2016.0,11.0,3.0,16.1,73.0,0
2016.0,11.0,7.0,17.1,67.0,0
2016.0,11.0,8.0,17.2,72.0,0
2016.0,11.0,9.0,14.7,83.0,0
2016.0,11.0,14.0,15.1,83.0,0
2016.0,11.0,15.0,16.1,76.0,0
2016.0,11.0,16.0,14.8,78.0,0
2016.0,11.0,20.0,13.4,66.0,0
2016.0,11.0,21.0,14.5,63.0,0
2016.0,11.0,22.0,13.8,68.0,0
2016.0,11.0,26.0,12.8,62.0,0
2016.0,11.0,27.0,12.7,64.0,0
2016.0,11.0,28.0,15.1,61.0,0
2016.0,12.0,1.0,17.9,82.0,0
2016.0,12.0,2.0,18.4,75.0,0
2016.0,12.0,3.0,19.4,70.0,0
2016.0,12.0,7.0,14.2,69.0,0
2016.0,12.0,8.0,15.7,67.0,0
2016.0,12.0,9.0,16.2,70.0,0
2016.0,12.0,14.0,12.2,81.0,0
2016.0,12.0,15.0,15.6,61.0,0
2016.0,12.0,16.0,17.8,64.0,0
2016.0,12.0,20.0,17.9,66.0,0
2016.0,12.0,21.0,17.2,72.0,0
2016.0,12.0,22.0,16.6,69.0,0
2016.0,12.0,29.0,16.1,67.0,0
2016.0,12.0,30.0,16.0,70.0,0
2016.0,12.0,1.0,17.1,68.0,0
2016.0,12.0,2.0,18.2,62.0,0
2016.0,12.0,3.0,18.1,59.0,0
2016.0,12.0,7.0,13.6,48.0,0
2016.0,12.0,8.0,15.1,48.0,0
2016.0,12.0,9.0,16.3,57.0,0
2016.0,12.0,13.0,15.1,44.0,0
2016.0,12.0,14.0,16.7,38.0,0
2016.0,12.0,15.0,14.8,45.0,0
2016.0,12.0,19.0,15.2,56.0,0
2016.0,12.0,20.0,17.1,56.0,0
2016.0,12.0,21.0,16.6,58.0,0
2016.0,12.0,25.0,17.1,55.0,0
2016.0,12.0,26.0,16.4,50.0,0
2016.0,12.0,27.0,16.1,51.0,0
2016.0,12.0,1.0,18.2,48.0,0
2016.0,12.0,2.0,17.1,54.0,0
2016.0,12.0,3.0,17.6,49.0,0
2016.0,12.0,7.0,16.7,49.0,0
2016.0,12.0,8.0,17.1,46.0,0
2016.0,12.0,9.0,16.3,58.0,0
2016.0,12.0,13.0,16.2,41.0,0
2016.0,12.0,14.0,16.0,33.0,0
2016.0,12.0,15.0,16.1,57.0,0
2016.0,12.0,19.0,15.4,62.0,0
2016.0,12.0,20.0,14.8,59.0,0
2016.0,12.0,21.0,14.7,53.0,0
2016.0,12.0,25.0,15.7,39.0,0
2016.0,12.0,26.0,15.7,43.0,0
2016.0,12.0,27.0,15.2,44.0,0
2016.0,12.0,1.0,20.1,58.0,0
2016.0,12.0,2.0,19.4,58.0,0
2016.0,12.0,3.0,18.4,58.0,0
2016.0,12.0,9.0,18.2,54.0,0
2016.0,12.0,13.0,19.7,40.0,0
2016.0,12.0,14.0,20.6,31.0,0
2016.0,12.0,20.0,18.3,57.0,0
2016.0,12.0,21.0,19.2,54.0,0
2016.0,12.0,22.0,19.9,45.0,0
2016.0,12.0,1.0,17.8,71.0,0
2016.0,12.0,2.0,17.3,67.0,0
2016.0,12.0,3.0,17.6,61.0,0
2016.0,12.0,7.0,16.1,57.0,0
2016.0,12.0,8.0,16.4,63.0,0
2016.0,12.0,9.0,16.5,70.0,0
2016.0,12.0,13.0,16.6,65.0,0
2016.0,12.0,14.0,15.9,57.0,0
2016.0,12.0,15.0,17.1,57.0,0
2016.0,12.0,19.0,17.3,73.0,0
2016.0,12.0,20.0,16.2,72.0,0
2016.0,12.0,21.0,15.2,77.0,0
2016.0,12.0,25.0,16.4,64.0,0
2016.0,12.0,26.0,17.3,64.0,0
2016.0,12.0,27.0,17.9,56.0,0
2016.0,12.0,1.0,16.5,64.0,0
2016.0,12.0,2.0,14.4,74.0,0
2016.0,12.0,3.0,15.1,70.0,0
2016.0,12.0,7.0,15.1,50.0,0
2016.0,12.0,8.0,14.5,55.0,0
2016.0,12.0,9.0,14.6,63.0,0
2016.0,12.0,13.0,13.6,49.0,0
2016.0,12.0,14.0,12.9,50.0,0
2016.0,12.0,15.0,13.8,56.0,0
2016.0,12.0,19.0,16.9,66.0,0
2016.0,12.0,20.0,15.4,63.0,0
2016.0,12.0,21.0,17.6,54.0,0
2016.0,12.0,25.0,14.1,59.0,0
2016.0,12.0,26.0,15.4,56.0,0
2016.0,12.0,27.0,15.1,54.0,0
2017.0,1.0,3.0,20.5,43.0,0
2017.0,1.0,4.0,16.2,60.0,0
2017.0,1.0,10.0,13.9,54.0,0
2017.0,1.0,14.0,15.9,59.0,0
2017.0,1.0,15.0,15.9,58.0,0
2017.0,1.0,16.0,15.9,58.0,0
2017.0,1.0,21.0,15.6,54.0,0
2017.0,1.0,22.0,12.3,54.0,0
2017.0,1.0,23.0,15.3,51.0,0
2017.0,1.0,27.0,17.3,51.0,0
2017.0,1.0,28.0,17.7,42.0,0
2017.0,1.0,29.0,15.8,49.0,0
2017.0,1.0,1.0,16.2,54.0,0
2017.0,1.0,2.0,15.7,54.0,0
2017.0,1.0,3.0,15.7,48.0,0
2017.0,1.0,7.0,16.2,37.0,0
2017.0,1.0,8.0,15.4,41.0,0
2017.0,1.0,9.0,12.9,45.0,0
2017.0,1.0,13.0,15.3,44.0,0
2017.0,1.0,14.0,15.9,43.0,0
2017.0,1.0,15.0,14.5,45.0,0
2017.0,1.0,19.0,17.7,43.0,0
2017.0,1.0,20.0,16.1,51.0,0
2017.0,1.0,21.0,14.5,42.0,0
2017.0,1.0,25.0,16.4,40.0,0
2017.0,1.0,26.0,15.4,50.0,0
2017.0,1.0,27.0,17.2,34.0,0
2017.0,1.0,31.0,15.0,51.0,0
2017.0,1.0,1.0,16.1,49.0,0
2017.0,1.0,2.0,15.9,38.0,0
2017.0,1.0,3.0,16.5,33.0,0
2017.0,1.0,7.0,16.4,48.0,0
2017.0,1.0,8.0,10.6,61.0,0
2017.0,1.0,9.0,10.4,52.0,0
2017.0,1.0,13.0,14.9,27.0,0
2017.0,1.0,14.0,12.9,45.0,0
2017.0,1.0,15.0,13.8,41.0,0
2017.0,1.0,19.0,15.9,41.0,0
2017.0,1.0,20.0,16.8,38.0,0
2017.0,1.0,21.0,16.1,33.0,0
2017.0,1.0,25.0,15.9,40.0,0
2017.0,1.0,26.0,16.3,35.0,0
2017.0,1.0,27.0,17.9,28.0,0
2017.0,1.0,31.0,14.6,42.0,0
2017.0,1.0,11.0,17.9,29.0,0
2017.0,1.0,12.0,18.4,36.0,0
2017.0,1.0,13.0,18.9,36.0,0
2017.0,1.0,19.0,17.7,49.0,0
2017.0,1.0,20.0,17.4,45.0,0
2017.0,1.0,21.0,16.2,42.0,0
2017.0,1.0,27.0,19.8,39.0,0
2017.0,1.0,28.0,18.7,36.0,0
2017.0,1.0,31.0,17.4,45.0,0
2017.0,1.0,1.0,15.2,70.0,1
2017.0,1.0,2.0,14.6,67.0,0
2017.0,1.0,3.0,19.0,53.0,0
2017.0,1.0,7.0,17.8,62.0,0
2017.0,1.0,8.0,15.8,58.0,0
2017.0,1.0,9.0,12.9,62.0,0
2017.0,1.0,13.0,15.6,51.0,0
2017.0,1.0,14.0,15.8,54.0,0
2017.0,1.0,15.0,16.1,54.0,0
2017.0,1.0,19.0,18.3,48.0,0
2017.0,1.0,20.0,15.5,56.0,0
2017.0,1.0,21.0,17.6,50.0,0
2017.0,1.0,25.0,17.4,57.0,0
2017.0,1.0,26.0,15.8,55.0,0
2017.0,1.0,27.0,16.8,50.0,0
2017.0,1.0,31.0,15.3,57.0,0
2017.0,1.0,1.0,12.1,73.0,0
2017.0,1.0,2.0,14.1,59.0,0
2017.0,1.0,3.0,13.6,53.0,0
2017.0,1.0,7.0,15.1,62.0,0
2017.0,1.0,8.0,12.3,58.0,0
2017.0,1.0,9.0,9.7,58.0,0
2017.0,1.0,13.0,13.1,45.0,0
2017.0,1.0,14.0,13.5,48.0,0
2017.0,1.0,15.0,12.7,51.0,0
2017.0,1.0,19.0,14.6,51.0,0
2017.0,1.0,20.0,15.1,48.0,0
2017.0,1.0,21.0,13.3,55.0,0
2017.0,1.0,25.0,13.9,56.0,0
2017.0,1.0,26.0,14.1,51.0,0
2017.0,1.0,27.0,15.7,36.0,0
2017.0,1.0,31.0,13.7,48.0,0
2017.0,2.0,1.0,14.2,80.0,0
2017.0,2.0,2.0,14.9,67.0,0
2017.0,2.0,3.0,16.2,58.0,0
2017.0,2.0,7.0,17.9,43.0,0
2017.0,2.0,8.0,17.7,50.0,0
2017.0,2.0,9.0,18.4,48.0,0
2017.0,2.0,13.0,18.8,53.0,0
2017.0,2.0,14.0,17.4,50.0,0
2017.0,2.0,15.0,16.7,53.0,0
2017.0,2.0,19.0,16.7,67.0,1
2017.0,2.0,20.0,16.0,66.0,0
2017.0,2.0,21.0,17.9,39.0,0
2017.0,2.0,25.0,17.7,42.0,0
2017.0,2.0,26.0,18.6,43.0,0
2017.0,2.0,27.0,20.5,44.0,0
2017.0,2.0,1.0,13.3,72.0,0
2017.0,2.0,2.0,15.9,48.0,0
2017.0,2.0,3.0,16.2,39.0,0
2017.0,2.0,7.0,16.7,29.0,0
2017.0,2.0,8.0,16.9,28.0,0
2017.0,2.0,9.0,18.5,24.0,0
2017.0,2.0,13.0,19.8,30.0,0
2017.0,2.0,14.0,17.7,31.0,0
2017.0,2.0,15.0,16.0,36.0,0
2017.0,2.0,19.0,16.9,54.0,0
2017.0,2.0,20.0,15.4,46.0,0
2017.0,2.0,21.0,15.6,30.0,0
2017.0,2.0,25.0,18.1,29.0,0
2017.0,2.0,26.0,19.3,32.0,0
2017.0,2.0,27.0,19.2,31.0,0
2017.0,2.0,1.0,15.8,42.0,0
2017.0,2.0,2.0,15.4,43.0,0
2017.0,2.0,3.0,14.6,35.0,0
2017.0,2.0,7.0,17.1,31.0,0
2017.0,2.0,8.0,17.4,30.0,0
2017.0,2.0,9.0,17.6,16.0,0
2017.0,2.0,13.0,17.2,27.0,0
2017.0,2.0,14.0,16.9,42.0,0
2017.0,2.0,15.0,16.9,29.0,0
2017.0,2.0,19.0,16.3,28.0,0
2017.0,2.0,20.0,17.9,32.0,0
2017.0,2.0,21.0,15.6,41.0,0
2017.0,2.0,25.0,16.7,24.0,0
2017.0,2.0,26.0,17.8,29.0,0
2017.0,2.0,27.0,18.5,28.0,0
2017.0,2.0,1.0,18.3,49.0,0
2017.0,2.0,4.0,18.8,50.0,0
2017.0,2.0,7.0,20.8,49.0,0
2017.0,2.0,11.0,20.9,54.0,0
2017.0,2.0,14.0,20.1,41.0,0
2017.0,2.0,15.0,19.0,45.0,0
2017.0,2.0,22.0,22.4,37.0,0
2017.0,2.0,23.0,21.1,45.0,0
2017.0,2.0,24.0,20.3,36.0,0
2017.0,2.0,1.0,15.9,54.0,0
2017.0,2.0,2.0,14.4,63.0,0
2017.0,2.0,3.0,15.6,59.0,0
2017.0,2.0,7.0,18.7,57.0,0
2017.0,2.0,8.0,19.3,46.0,0
2017.0,2.0,9.0,18.1,51.0,0
2017.0,2.0,13.0,18.9,48.0,0
2017.0,2.0,14.0,18.1,53.0,0
2017.0,2.0,15.0,17.4,42.0,0
2017.0,2.0,19.0,16.0,57.0,0
2017.0,2.0,20.0,15.2,60.0,1
2017.0,2.0,21.0,16.2,50.0,0
2017.0,2.0,25.0,17.9,45.0,0
2017.0,2.0,26.0,17.8,49.0,0
2017.0,2.0,27.0,17.4,53.0,0
2017.0,2.0,1.0,14.7,46.0,0
2017.0,2.0,2.0,15.0,47.0,0
2017.0,2.0,3.0,14.4,47.0,0
2017.0,2.0,7.0,16.1,44.0,0
2017.0,2.0,8.0,15.8,40.0,0
2017.0,2.0,9.0,16.6,33.0,0
2017.0,2.0,13.0,16.6,42.0,0
2017.0,2.0,14.0,16.3,43.0,0
2017.0,2.0,15.0,15.2,36.0,0
2017.0,2.0,19.0,15.4,47.0,0
2017.0,2.0,20.0,14.2,53.0,0
2017.0,2.0,21.0,15.8,40.0,0
2017.0,2.0,25.0,15.3,31.0,0
2017.0,2.0,26.0,16.5,34.0,0
2017.0,2.0,27.0,16.9,35.0,0
2017.0,3.0,1.0,19.1,52.0,0
2017.0,3.0,2.0,20.7,45.0,0
2017.0,3.0,5.0,21.2,46.0,0
2017.0,3.0,9.0,20.3,57.0,0
2017.0,3.0,10.0,21.4,46.0,0
2017.0,3.0,11.0,20.3,56.0,0
2017.0,3.0,16.0,21.1,43.0,0
2017.0,3.0,17.0,19.8,46.0,0
2017.0,3.0,18.0,22.1,41.0,0
2017.0,3.0,23.0,23.1,39.0,0
2017.0,3.0,24.0,21.8,45.0,0
2017.0,3.0,25.0,22.6,44.0,0
2017.0,3.0,29.0,21.1,33.0,0
2017.0,3.0,30.0,24.2,29.0,0
2017.0,3.0,1.0,19.8,30.0,0
2017.0,3.0,2.0,20.7,32.0,0
2017.0,3.0,3.0,20.1,40.0,0
2017.0,3.0,7.0,20.0,32.0,0
2017.0,3.0,8.0,21.0,36.0,0
2017.0,3.0,9.0,19.1,46.0,0
2017.0,3.0,13.0,16.4,47.0,0
2017.0,3.0,14.0,18.9,32.0,0
2017.0,3.0,15.0,18.4,37.0,0
2017.0,3.0,19.0,20.7,27.0,0
2017.0,3.0,20.0,21.4,27.0,0
2017.0,3.0,21.0,22.4,23.0,0
2017.0,3.0,25.0,21.3,35.0,0
2017.0,3.0,26.0,21.8,41.0,0
2017.0,3.0,27.0,20.7,28.0,0
2017.0,3.0,31.0,20.0,19.0,0
2017.0,3.0,1.0,19.2,28.0,0
2017.0,3.0,2.0,17.2,38.0,0
2017.0,3.0,3.0,15.9,47.0,0
2017.0,3.0,7.0,18.4,32.0,0
2017.0,3.0,8.0,16.7,40.0,0
2017.0,3.0,9.0,14.9,60.0,0
2017.0,3.0,13.0,14.9,55.0,0
2017.0,3.0,14.0,13.4,50.0,0
2017.0,3.0,15.0,14.1,62.0,0
2017.0,3.0,19.0,15.6,42.0,0
2017.0,3.0,20.0,16.0,37.0,0
2017.0,3.0,21.0,17.4,27.0,0
2017.0,3.0,25.0,19.1,37.0,0
2017.0,3.0,26.0,17.8,48.0,0
2017.0,3.0,27.0,17.9,41.0,0
2017.0,3.0,31.0,19.8,26.0,0
2017.0,3.0,1.0,24.4,33.0,0
2017.0,3.0,2.0,23.9,39.0,0
2017.0,3.0,3.0,19.1,57.0,0
2017.0,3.0,10.0,21.8,60.0,0
2017.0,3.0,11.0,20.6,57.0,1
2017.0,3.0,14.0,19.9,54.0,1
2017.0,3.0,18.0,21.8,36.0,0
2017.0,3.0,21.0,24.2,30.0,0
2017.0,3.0,22.0,26.4,30.0,0
2017.0,3.0,28.0,25.3,26.0,0
2017.0,3.0,29.0,24.1,23.0,0
2017.0,3.0,30.0,23.6,28.0,0
2017.0,3.0,1.0,19.6,46.0,0
2017.0,3.0,2.0,19.6,48.0,0
2017.0,3.0,3.0,18.7,60.0,0
2017.0,3.0,7.0,19.6,57.0,0
2017.0,3.0,8.0,18.7,62.0,0
2017.0,3.0,9.0,15.7,71.0,1
2017.0,3.0,13.0,13.5,77.0,1
2017.0,3.0,14.0,16.8,64.0,0
2017.0,3.0,15.0,17.7,55.0,0
2017.0,3.0,19.0,20.1,47.0,0
2017.0,3.0,20.0,19.2,59.0,0
2017.0,3.0,21.0,19.9,47.0,0
2017.0,3.0,25.0,16.9,77.0,1
2017.0,3.0,26.0,18.5,63.0,0
2017.0,3.0,27.0,18.9,58.0,1
2017.0,3.0,31.0,22.8,41.0,0
2017.0,3.0,1.0,17.6,37.0,0
2017.0,3.0,2.0,18.2,38.0,0
2017.0,3.0,3.0,17.8,51.0,0
2017.0,3.0,7.0,18.3,47.0,0
2017.0,3.0,8.0,17.9,48.0,0
2017.0,3.0,9.0,15.4,61.0,0
2017.0,3.0,13.0,12.2,72.0,0
2017.0,3.0,14.0,14.7,57.0,0
2017.0,3.0,15.0,15.7,55.0,0
2017.0,3.0,19.0,17.6,41.0,0
2017.0,3.0,20.0,17.0,37.0,0
2017.0,3.0,21.0,18.1,31.0,0
2017.0,3.0,25.0,17.4,63.0,0
2017.0,3.0,26.0,16.8,59.0,0
2017.0,3.0,27.0,16.3,57.0,0
2017.0,3.0,31.0,18.1,35.0,0
2017.0,4.0,1.0,19.2,43.0,0
2017.0,4.0,2.0,22.7,31.0,0
2017.0,4.0,3.0,16.6,54.0,0
2017.0,4.0,12.0,18.8,51.0,0
2017.0,4.0,14.0,20.2,49.0,0
2017.0,4.0,15.0,22.9,41.0,0
2017.0,4.0,19.0,21.6,44.0,0
2017.0,4.0,20.0,20.4,47.0,0
2017.0,4.0,21.0,23.6,38.0,0
2017.0,4.0,25.0,23.2,44.0,0
2017.0,4.0,26.0,21.0,42.0,0
2017.0,4.0,27.0,19.7,42.0,0
2017.0,4.0,1.0,19.3,17.0,0
2017.0,4.0,2.0,18.7,20.0,0
2017.0,4.0,3.0,18.9,18.0,0
2017.0,4.0,7.0,23.1,20.0,0
2017.0,4.0,8.0,24.9,13.0,0
2017.0,4.0,9.0,22.8,16.0,0
2017.0,4.0,13.0,22.6,18.0,0
2017.0,4.0,14.0,21.9,22.0,0
2017.0,4.0,15.0,22.2,19.0,0
2017.0,4.0,19.0,21.1,18.0,0
2017.0,4.0,20.0,22.7,20.0,0
2017.0,4.0,21.0,22.7,25.0,0
2017.0,4.0,25.0,22.8,29.0,0
2017.0,4.0,26.0,21.1,16.0,0
2017.0,4.0,27.0,21.1,15.0,0
2017.0,4.0,1.0,20.9,22.0,0
2017.0,4.0,2.0,20.2,21.0,0
2017.0,4.0,3.0,19.4,15.0,0
2017.0,4.0,7.0,18.7,44.0,0
2017.0,4.0,8.0,20.7,31.0,0
2017.0,4.0,9.0,20.9,31.0,0
2017.0,4.0,13.0,17.3,39.0,0
2017.0,4.0,14.0,17.4,43.0,0
2017.0,4.0,15.0,18.8,40.0,0
2017.0,4.0,19.0,14.1,51.0,0
2017.0,4.0,20.0,16.3,39.0,0
2017.0,4.0,21.0,18.1,39.0,0
2017.0,4.0,25.0,19.6,39.0,0
2017.0,4.0,26.0,21.5,17.0,0
2017.0,4.0,27.0,20.6,24.0,0
2017.0,4.0,1.0,22.8,34.0,0
2017.0,4.0,5.0,26.7,25.0,0
2017.0,4.0,11.0,26.3,37.0,0
2017.0,4.0,12.0,24.2,43.0,0
2017.0,4.0,13.0,21.6,55.0,1
2017.0,4.0,19.0,22.9,30.0,0
2017.0,4.0,20.0,24.3,38.0,0
2017.0,4.0,21.0,26.1,33.0,0
2017.0,4.0,27.0,24.6,29.0,0
2017.0,4.0,28.0,24.1,23.0,0
2017.0,4.0,29.0,24.3,27.0,0
2017.0,4.0,1.0,20.3,37.0,0
2017.0,4.0,2.0,19.2,43.0,0
2017.0,4.0,3.0,19.7,36.0,0
2017.0,4.0,7.0,20.9,37.0,0
2017.0,4.0,8.0,23.1,43.0,0
2017.0,4.0,9.0,22.1,42.0,0
2017.0,4.0,13.0,22.1,48.0,0
2017.0,4.0,14.0,22.1,50.0,0
2017.0,4.0,15.0,20.9,50.0,0
2017.0,4.0,19.0,17.9,49.0,1
2017.0,4.0,20.0,19.3,36.0,0
2017.0,4.0,21.0,22.3,41.0,0
2017.0,4.0,25.0,22.8,45.0,0
2017.0,4.0,26.0,21.5,37.0,0
2017.0,4.0,27.0,22.0,41.0,0
2017.0,4.0,1.0,17.6,30.0,0
2017.0,4.0,2.0,18.4,27.0,0
2017.0,4.0,3.0,16.8,27.0,0
2017.0,4.0,7.0,20.4,28.0,0
2017.0,4.0,8.0,21.1,28.0,0
2017.0,4.0,9.0,19.3,31.0,0
2017.0,4.0,13.0,20.1,41.0,0
2017.0,4.0,14.0,19.7,45.0,0
2017.0,4.0,15.0,20.3,38.0,0
2017.0,4.0,19.0,17.4,39.0,0
2017.0,4.0,20.0,17.4,28.0,0
2017.0,4.0,21.0,19.3,33.0,0
2017.0,4.0,25.0,19.1,41.0,0
2017.0,4.0,26.0,19.6,27.0,0
2017.0,4.0,27.0,19.7,33.0,0
2017.0,5.0,1.0,20.8,50.0,0
2017.0,5.0,2.0,25.1,32.0,0
2017.0,5.0,3.0,23.8,39.0,0
2017.0,5.0,7.0,23.6,42.0,0
2017.0,5.0,8.0,23.0,43.0,0
2017.0,5.0,9.0,25.0,41.0,0
2017.0,5.0,13.0,24.3,42.0,0
2017.0,5.0,14.0,24.9,43.0,0
2017.0,5.0,15.0,25.7,41.0,0
2017.0,5.0,19.0,25.9,30.0,0
2017.0,5.0,20.0,27.1,37.0,0
2017.0,5.0,21.0,24.9,31.0,0
2017.0,5.0,25.0,23.9,56.0,0
2017.0,5.0,26.0,25.4,46.0,0
2017.0,5.0,27.0,25.7,53.0,1
2017.0,5.0,31.0,25.2,51.0,0
2017.0,5.0,1.0,23.4,19.0,0
2017.0,5.0,2.0,23.9,19.0,0
2017.0,5.0,3.0,23.6,26.0,0
2017.0,5.0,7.0,23.1,29.0,0
2017.0,5.0,8.0,23.1,29.0,0
2017.0,5.0,9.0,23.2,30.0,0
2017.0,5.0,13.0,24.7,29.0,0
2017.0,5.0,14.0,23.9,29.0,0
2017.0,5.0,15.0,25.4,28.0,0
2017.0,5.0,19.0,25.3,16.0,0
2017.0,5.0,20.0,25.1,19.0,0
2017.0,5.0,21.0,25.5,14.0,0
2017.0,5.0,25.0,24.6,40.0,0
2017.0,5.0,26.0,25.4,32.0,0
2017.0,5.0,27.0,24.5,41.0,0
2017.0,5.0,31.0,23.4,48.0,0
2017.0,5.0,1.0,22.3,22.0,0
2017.0,5.0,2.0,21.3,31.0,0
2017.0,5.0,3.0,20.7,36.0,0
2017.0,5.0,7.0,20.1,37.0,0
2017.0,5.0,8.0,19.8,48.0,0
2017.0,5.0,9.0,18.9,53.0,0
2017.0,5.0,13.0,18.4,52.0,0
2017.0,5.0,14.0,19.4,50.0,0
2017.0,5.0,15.0,21.5,39.0,0
2017.0,5.0,19.0,22.9,37.0,0
2017.0,5.0,20.0,23.8,35.0,0
2017.0,5.0,21.0,22.6,40.0,0
2017.0,5.0,25.0,20.6,49.0,0
2017.0,5.0,26.0,20.3,48.0,0
2017.0,5.0,27.0,22.0,33.0,0
